N21	t1	{12}|{17}#{7}|{1,2,4,3,8,5,15,10,6,9,16,11,19,14,18,13}	1	317	392.938
N21	t2	{1,2,4,3,8,5,15,10,6,9,16,11,19,14,18,13}|{17}#{7}|{12}	0	46.9375	392.938
N21	t3	{12}|{1,2,4,3,8,5,15,10,6,9,16,11,19,14,18,13}#{7}|{17}	0	29	392.938
N22	t1	{12,17}|{7}#{18,13}|{1,2,4,3,8,5,15,10,6,9,16,11,19,14}	1	139.732	283.018
N22	t2	{1,2,4,3,8,5,15,10,6,9,16,11,19,14}|{7}#{18,13}|{12,17}	2.52727e-08	73.6607	283.018
N22	t3	{12,17}|{1,2,4,3,8,5,15,10,6,9,16,11,19,14}#{18,13}|{7}	2.17407e-08	69.625	283.018
N20	t1	{18}|{13}#{12,17,7}|{1,2,4,3,8,5,15,10,6,9,16,11,19,14}	1	217.833	286.071
N20	t2	{1,2,4,3,8,5,15,10,6,9,16,11,19,14}|{13}#{12,17,7}|{18}	0	27.4524	286.071
N20	t3	{18}|{1,2,4,3,8,5,15,10,6,9,16,11,19,14}#{12,17,7}|{13}	0	40.7857	286.071
N23	t1	{12,17,7}|{18,13}#{19,14}|{1,2,4,3,8,5,15,10,6,9,16,11}	0.936479	75.0208	185.528
N23	t2	{1,2,4,3,8,5,15,10,6,9,16,11}|{18,13}#{19,14}|{12,17,7}	0.0285355	54.0069	185.528
N23	t3	{12,17,7}|{1,2,4,3,8,5,15,10,6,9,16,11}#{19,14}|{18,13}	0.0349856	56.5	185.528
N19	t1	{19}|{14}#{12,17,7,18,13}|{1,2,4,3,8,5,15,10,6,9,16,11}	1	151.6	193.067
N19	t2	{1,2,4,3,8,5,15,10,6,9,16,11}|{14}#{12,17,7,18,13}|{19}	0	18.95	193.067
N19	t3	{19}|{1,2,4,3,8,5,15,10,6,9,16,11}#{12,17,7,18,13}|{14}	0	22.5167	193.067
N24	t1	{12,17,7,18,13}|{19,14}#{6,9,16,11}|{1,2,4,3,8,5,15,10}	0.496306	55.0656	155.078
N24	t2	{1,2,4,3,8,5,15,10}|{19,14}#{6,9,16,11}|{12,17,7,18,13}	0.320276	52.3125	155.078
