N28	t1	{12}|{17}#{7}|{15,10,8,5,3,4,2,1,16,11,9,6,18,13,19,14}	1	57.6875	71.6875
N28	t2	{15,10,8,5,3,4,2,1,16,11,9,6,18,13,19,14}|{17}#{7}|{12}	3.05175e-16	9.4375	71.6875
N28	t3	{12}|{15,10,8,5,3,4,2,1,16,11,9,6,18,13,19,14}#{7}|{17}	2.33575e-16	4.5625	71.6875
N29	t1	{12,17}|{7}#{19,14}|{15,10,8,5,3,4,2,1,16,11,9,6,18,13}	0.769038	27.4286	67.0179
N29	t2	{15,10,8,5,3,4,2,1,16,11,9,6,18,13}|{7}#{19,14}|{12,17}	0.115319	19.7857	67.0179
N29	t3	{12,17}|{15,10,8,5,3,4,2,1,16,11,9,6,18,13}#{19,14}|{7}	0.115642	19.8036	67.0179
N27	t1	{19}|{14}#{12,17,7}|{15,10,8,5,3,4,2,1,16,11,9,6,18,13}	1	65.0476	90.7143
N27	t2	{15,10,8,5,3,4,2,1,16,11,9,6,18,13}|{14}#{12,17,7}|{19}	7.81165e-14	11.0952	90.7143
N27	t3	{19}|{15,10,8,5,3,4,2,1,16,11,9,6,18,13}#{12,17,7}|{14}	9.36851e-14	14.5714	90.7143
N30	t1	{12,17,7}|{19,14}#{18,13}|{15,10,8,5,3,4,2,1,16,11,9,6}	0.437929	12.0833	32.3472
N30	t2	{15,10,8,5,3,4,2,1,16,11,9,6}|{19,14}#{18,13}|{12,17,7}	0.403354	11.8542	32.3472
N30	t3	{12,17,7}|{15,10,8,5,3,4,2,1,16,11,9,6}#{18,13}|{19,14}	0.158717	8.40972	32.3472
N26	t1	{18}|{13}#{12,17,7,19,14}|{15,10,8,5,3,4,2,1,16,11,9,6}	1	30.6	38.3167
N26	t2	{15,10,8,5,3,4,2,1,16,11,9,6}|{13}#{12,17,7,19,14}|{18}	3.65567e-09	3.78333	38.3167
N26	t3	{18}|{15,10,8,5,3,4,2,1,16,11,9,6}#{12,17,7,19,14}|{13}	3.70945e-09	3.93333	38.3167
N31	t1	{12,17,7,19,14}|{18,13}#{16,11,9,6}|{15,10,8,5,3,4,2,1}	0.490031	11.2344	29.7125
N31	t2	{15,10,8,5,3,4,2,1}|{18,13}#{16,11,9,6}|{12,17,7,19,14}	0.258833	9.29375	29.7125
N31	t3	{12,17,7,19,14}|{15,10,8,5,3,4,2,1}#{16,11,9,6}|{18,13}	0.251136	9.18438	29.7125
N24	t1	{16}|{11}#{9,6}|{15,10,8,5,3,4,2,1,12,17,7,19,14,18,13}	1	38.4	49.2667
N24	t2	{15,10,8,5,3,4,2,1,12,17,7,19,14,18,13}|{11}#{9,6}|{16}	1.56819e-10	6.1	49.2667
N24	t3	{16}|{15,10,8,5,3,4,2,1,12,17,7,19,14,18,13}#{9,6}|{11}	1.40865e-10	4.76667	49.2667
N23	t1	{9}|{6}#{16,11}|{15,10,8,5,3,4,2,1,12,17,7,19,14,18,13}	0.980044	26.9667	53.9667
N23	t2	{15,10,8,5,3,4,2,1,12,17,7,19,14,18,13}|{6}#{16,11}|{9}	0.00709564	11.3667	53.9667
N23	t3	{9}|{15,10,8,5,3,4,2,1,12,17,7,19,14,18,13}#{16,11}|{6}	0.0128604	15.6333	53.9667
N25	t1	{16,11}|{9,6}#{12,17,7,19,14,18,13}|{15,10,8,5,3,4,2,1}	0.929902	18.9598	38.7768
